"country","year","current_account_balance_pct_gdp","govt_gross_debt_pct_gdp","population_millions","unemployment_rate_pct","gdp_per_capita_ppp","gdp_growth_pct","inflation_avg_cpi_pct","inflation_change_pct","region","ihs_inflation","ihs_unemployment","ihs_debt","ihs_gdp_growth"
"Uzbekistan",1996,-5.615,61.754,23.13,26.378,2671.69,1.7,53.961,-250.636,"MENA & Central Asia",4.68149459077279,3.96603661569953,4.81637148045643,1.30082042684065
"Yemen, Rep.",1996,0.897,56.688,16.369,7.471,3417.94,4.635,38.785,-25.107,"MENA & Central Asia",4.35134690596919,2.70862525842722,4.73078751569066,2.23822233457368
"Algeria",1997,6.598,79.561,29.045,27.961,9219.69,1.1,5.7,-13,"MENA & Central Asia",2.44122070725561,4.02427747710905,5.06971069602315,0.950346929821134
"Armenia",1997,-19.315,46.515,3.14,12.4,3354.41,3.387,14.034,-4.619,"MENA & Central Asia",3.33589706472332,3.21246561256992,4.53303754750464,1.93420464660036
"Azerbaijan",1997,-21.214,11.443,7.8,8.4,3437.78,8.884,3.674,-16.121,"MENA & Central Asia",2.01245471574352,2.82490328703885,3.13242916381946,2.88055168747844
"Bahrain",1997,-0.424,15.383,0.589,2.5,46873.72,2.348,4.602,4.787,"MENA & Central Asia",2.23123895012061,1.6472311463711,3.42746498570153,1.58925119860147
"Djibouti",1997,35.833,3.092,0.661,2.767,3105.9,-1.216,2.52,-0.993,"MENA & Central Asia",1.65463345462762,1.74207141238554,1.84714478261233,-1.0261759224907
"Egypt, Arab Rep.",1997,0.149,61.364,60.1,8.671,7628.12,5.919,6.167,-0.928,"MENA & Central Asia",2.51886922338368,2.8564399186961,4.81003690946307,2.47837531635879
"Georgia",1997,-12.722,72.337,4.41,7.551,4092.75,10.527,7.161,4.856,"MENA & Central Asia",2.66663674906876,2.7191832369356,4.97453070898418,3.0493389265801
"Iran, Islamic Rep.",1997,1.202,37.683,60.994,11.897,10750.92,1.35,16.544,-7.374,"MENA & Central Asia",3.50008282568896,3.1711950891089,4.3225322537437,1.10857244179685
"Jordan",1997,0.397,108.974,4.734,14.4,8414.29,3.741,3.038,-3.463,"MENA & Central Asia",1.83039510736607,3.36157884535565,5.38427755360275,2.02990305592078
"Kazakhstan",1997,-3.606,75.584,15.188,13.008,9130.42,1.7,17.401,-21.779,"MENA & Central Asia",3.55049947739215,3.26018594064944,5.01843555856014,1.30082042684065
"Kuwait",1997,25.943,24.265,2.209,4.9,47770.14,2.493,0.604,-4.389,"MENA & Central Asia",0.572251842619722,2.29263575204241,3.88260649268529,1.64462826937367
"Kyrgyz Republic",1997,-7.833,14.801,4.661,5.747,2921.49,9.915,23.435,-8.512,"MENA & Central Asia",3.8478327096439,2.4493099684283,3.38898116790953,2.98972934443069
"Lebanon",1997,-32.419,16.472,3.658,15.2,14775.18,10.19,7.748,-1.131,"MENA & Central Asia",2.74472062994724,3.41552292004247,3.49572927758647,3.01695301942757
"Libya",1997,-0.29,4.772,4.92,2.9,27992.88,-2.635,3.586,-0.41,"MENA & Central Asia",1.98908197120481,1.7863401998169,2.26671458642303,-1.69623427184368
"Mauritania",1997,-1.534,83.602,2.425,12.55,4526.89,-4.045,4.625,-0.056,"MENA & Central Asia",2.23611118635888,3.22445135663556,5.1192503908802,-2.10556926204564
"Morocco",1997,-1.893,67.956,27.14,15.4,4600.15,-2.012,1.096,-1.721,"MENA & Central Asia",0.947653558044223,3.42856716771906,4.91206174886347,-1.44898919454399
"Oman",1997,-1.076,20.769,2.274,3.808,34184.46,6.178,-0.36,-0.856,"MENA & Central Asia",-0.3526453302527,2.0470621494986,3.72718774163488,2.52062838511104
"Pakistan",1997,-3.532,52.713,126.128,6.12,3710.04,1.703,11.809,1.027,"MENA & Central Asia",3.16379705686378,2.51131820541601,4.65809924427708,1.30234049084451
"Qatar",1997,-30.859,54.382,0.529,6.767,79210.4,27.745,2.731,-4.235,"MENA & Central Asia",1.729764581581,2.61062029887045,4.68926492025541,4.01652743223801
"Saudi Arabia",1997,0.184,76.704,16.811,7.358,49614.25,1.104,-0.246,-0.516,"MENA & Central Asia",-0.243584073435406,2.69352132150052,5.03314352779186,0.953034944568385
"Sudan",1997,-10.725,167.671,29.2,13.5,3458.16,6.057,47.169,-39.595,"MENA & Central Asia",4.54699642264775,3.29720579417523,5.81515979897403,2.50110754830021
"Syrian Arab Republic",1997,2.483,147.623,15.334,16.761,1327.96,-1.09,1.889,-6.983,"MENA & Central Asia",1.39286351068967,3.51309065201936,5.68782037875774,-0.943603428610838
"Tajikistan",1997,-4.011,59.182,5.822,4.6,1213.42,1.7,87.956,-330.516,"MENA & Central Asia",5.17001618379529,2.23081417900093,4.77383599192266,1.30082042684065
"Tunisia",1997,-3.109,66.633,9.384,15.939,6934.01,5.725,3.599,-0.134,"MENA & Central Asia",1.9925680865603,3.46289871891879,4.89240343298489,2.44553152902121
"Turkmenistan",1997,-12.648,84.865,4.512,5.1,3163.57,-11.3,83.722,-908.667,"MENA & Central Asia",5.12068463162551,2.33186371852127,5.13424364961718,-3.11990204801234
"United Arab Emirates",1997,11.26,39.79,2.58,5.993,104460.37,8.567,2.966,-0.00999999999999979,"MENA & Central Asia",1.80763952674464,2.49062840609322,4.37692067124752,2.84445381654041
"Uzbekistan",1997,-3.168,15.333,23.867,8,2723.87,5.2,70.857,16.896,"MENA & Central Asia",4.95386073208993,2.77647228072372,3.42421623013232,2.35092571975091
"Yemen, Rep.",1997,0.321,40.281,16.859,37.15,3492.24,5.231,4.635,-34.15,"MENA & Central Asia",2.23822233457368,4.30829204586469,4.38918111632676,2.35676322410266
"Algeria",1998,-1.74,79.89,29.507,28.021,9538.18,5.1,4.95,-0.75,"MENA & Central Asia",2.30258509299405,4.02641965743784,5.07383703689649,2.33186371852127
"Armenia",1998,-21.993,45.2,3.11,20.66,3599.15,6.271,8.687,-5.347,"MENA & Central Asia",2.85827133290171,3.72193183594079,4.50436661161311,2.53538044114562
"Azerbaijan",1998,-31.883,14.291,7.877,14.419,3608.72,6.007,-0.773,-4.447,"MENA & Central Asia",-0.711445705764962,3.36289425627672,3.35399900154766,2.49292999289033
"Bahrain",1998,-11.128,20.845,0.605,6.022,47868.8,4.849,-0.418,-5.02,"MENA & Central Asia",-0.406695585860026,2.49539019390806,3.73083615139733,2.28238650767975
"Djibouti",1998,33.531,26.856,0.68,9.606,3019.84,0.114,2.205,-0.315,"MENA & Central Asia",1.53172756344519,2.95823342522393,3.98398288313555,0.113754508987958
"Egypt, Arab Rep.",1998,-2.779,73.824,61.3,7.955,8042.9,7.543,5.041,-1.126,"MENA & Central Asia",2.32044756602787,2.77087520417374,4.99487693109821,2.71813239766511
"Georgia",1998,-12.379,41.225,4.29,12.4,4338.45,3.104,3.564,-3.597,"MENA & Central Asia",1.98315559309986,3.21246561256992,4.41233911859245,1.85083097352879
"Iran, Islamic Rep.",1998,-1.044,36.159,61.842,13.569,10824.05,2.08,18.454,1.91,"MENA & Central Asia",3.60916162900654,3.30229002913484,4.28126421451281,1.47885063373679
"Jordan",1998,0.173,110.804,4.844,13.5,8485.53,3.206,3.079,0.0410000000000004,"MENA & Central Asia",1.84313676540863,3.29720579417523,5.40093041709045,1.88165170748285
"Kazakhstan",1998,-5.534,329.366,14.955,13.116,9096.43,-1.9,7.132,-10.269,"MENA & Central Asia",2.66261796651107,3.26843012137266,6.4903190795267,-1.39799836511143
"Kuwait",1998,8.537,25.622,2.271,5.592,48162.19,3.654,6.785,6.181,"MENA & Central Asia",2.61324827067069,2.42238474411864,3.93697913556776,2.00718879219645
"Kyrgyz Republic",1998,-22.33,33.917,4.732,5.874,2938.76,2.122,10.457,-12.978,"MENA & Central Asia",3.04269725120856,2.47085107316091,4.21728079609345,1.4969011915641
"Lebanon",1998,-29.917,57.073,3.694,9.405,15205.57,3.9,4.549,-3.199,"MENA & Central Asia",2.219922521574,2.93720306283939,4.73755507195471,2.07016923992771
"Libya",1998,-1.804,99.071,5.01,7.8,27304.06,-0.676,3.719,0.133,"MENA & Central Asia",2.02420610229234,2.75135495425924,5.28900941544778,-0.632894188015378
"Mauritania",1998,-0.866,77.414,2.495,28.105,4522.24,2.778,8.032,3.407,"MENA & Central Asia",2.78043359643698,4.0294110262169,5.04235653658191,1.74580360702296
"Morocco",1998,-2.044,64.52,27.519,15.2,4898.8,7.979,2.71,1.614,"MENA & Central Asia",1.72251935027844,3.41552292004247,4.86018248370087,2.77386417941971
"Oman",1998,-19.45,30.925,2.318,5.783,34435.92,2.704,0.429,0.789,"MENA & Central Asia",0.416824663630345,2.45546268936377,4.12497340542988,1.72044020441914
"Pakistan",1998,-1.681,53.648,129.222,5.89,3747.71,3.494,7.807,-4.002,"MENA & Central Asia",2.75224471173305,2.47353275898473,4.6756782215907,1.96407083733579
"Qatar",1998,-25.459,76.565,0.55,5.469,84019.08,10.253,2.863,0.132,"MENA & Central Asia",1.77420928105144,2.40049849439918,5.03132987721053,3.02308723115388
"Saudi Arabia",1998,-8.947,101.523,17.242,9.525,49773.52,2.893,-0.422,-0.176,"MENA & Central Asia",-0.410383513132661,2.94981134220801,5.31345680902424,1.78405580031393
"Sudan",1998,-13.067,179.665,29.8,13,3667.8,8.242,24.622,-22.547,"MENA & Central Asia",3.89719965391233,3.25957255626292,5.8842489310806,2.80605029045077
"Syrian Arab Republic",1998,0.802,151.225,15.702,12.405,1154.98,5.554,-0.953,-2.842,"MENA & Central Asia",-0.84774606696215,3.2128674530321,5.71192690620248,2.41567331960688
"Tajikistan",1998,-7.316,96.567,5.939,8.415,1252.75,5.3,43.175,-44.781,"MENA & Central Asia",4.45854289199145,2.8266749211186,5.26341105654809,2.36963744780851
"Tunisia",1998,-3.158,58.194,9.499,16.063,7189.85,4.963,3.102,-0.497,"MENA & Central Asia",1.85021750570083,3.4706331832136,4.75700325064932,2.30515610797325
"Turkmenistan",1998,-19.099,107.915,4.574,3.531,3329.99,6.7,16.771,-66.951,"MENA & Central Asia",3.5136860391283,1.97420213932846,5.3745125273279,2.60077792005721
"United Arab Emirates",1998,3.943,73.067,2.834,9.925,95932.63,0.878,1.994,-0.972,"MENA & Central Asia",1.44094896915421,2.99073232579275,4.98457083283109,0.792424777762782
"Uzbekistan",1998,-0.542,18.001,24.231,21.56,2798.32,4.3,28.981,-41.876,"MENA & Central Asia",4.06008514566695,3.76452432010162,3.58434512034491,2.16501676414533
"Yemen, Rep.",1998,-5.034,44.043,17.358,16.247,3595.61,6.007,11.542,6.907,"MENA & Central Asia",3.1410111027832,3.48200120947482,4.47844246528345,2.49292999289033
"Algeria",1999,0.038,69.676,29.965,29.293,9692.95,3.2,2.6,-2.35,"MENA & Central Asia",1.68374314399774,4.07078698112416,4.93705459820872,1.87986358439691
"Armenia",1999,-16.936,39.2,3.09,12.2,3737.29,3.17,0.723,-7.964,"MENA & Central Asia",0.671407098167905,3.19625857216558,4.36198658029545,1.87087691328038
"Bahrain",1999,-0.295,25.717,0.621,6.242,49408.69,5.972,-1.259,-0.841,"MENA & Central Asia",-1.05320295109854,2.53080335032951,3.94067722484031,2.48716619925861
"Djibouti",1999,35.048,3.092,0.7,4.617,3021.38,2.919,-0.401,-2.606,"MENA & Central Asia",-0.390963636301291,2.23441912562339,1.84714478261233,1.79251595524389
"Egypt, Arab Rep.",1999,-1.814,72.398,62.6,7.692,8357.08,6.11,3.745,-1.296,"MENA & Central Asia",2.03093550578396,2.7375268147858,4.97537354838806,2.50970431964144
"Georgia",1999,-9.688,36.732,4.198,12.6,4564.45,2.953,19.144,15.58,"MENA & Central Asia",3.6458179760062,3.22841499189659,4.29698072835459,1.80347803316767
"Iran, Islamic Rep.",1999,2.395,27.118,62.512,15.777,10922.49,2.003,20.24,1.786,"MENA & Central Asia",3.70141773284305,3.45270321812899,3.99368467892824,1.44497631154397
"Jordan",1999,4.812,109,4.951,14.38,8571.96,3.237,0.598,-2.481,"MENA & Central Asia",0.567109156443432,3.36019233492996,5.3845161041248,1.89084201820164
"Kazakhstan",1999,-1.014,47.932,14.902,13.465,9375.7,2.7,8.323,1.191,"MENA & Central Asia",2.81575951044847,3.29461694616105,4.56303931765877,1.71905185120893
"Kuwait",1999,16.809,25.49,2.255,5.592,47634.52,-1.789,30.226,23.441,"MENA & Central Asia",4.10212318887292,2.42238474411864,3.93181794629973,-1.34508616188498
"Kyrgyz Republic",1999,-14.808,44.921,4.806,7.196,2999.13,3.656,35.901,25.444,"MENA & Central Asia",4.2741062409931,2.67146579792779,4.49817644036865,2.00771658993962
"Lebanon",1999,-19.38,129.068,3.748,3.531,14865.59,-0.8,0.241,-4.308,"MENA & Central Asia",0.238726025994863,1.97420213932846,5.55350158479139,-0.732668256045411
"Libya",1999,2.641,30.885,5.09,8.757,26824.14,-0.189,2.574,-1.145,"MENA & Central Asia",1.67436881463927,2.8662448212525,4.12367979332192,-0.187892500187692
"Mauritania",1999,-1.518,51.024,2.568,15.33,4556.11,3.673,4.074,-3.958,"MENA & Central Asia",2.11250566935135,3.42402096947217,4.62553930347797,2.01219205398285
"Morocco",1999,-2.235,63.363,27.9,13.8,4857.48,0.529,0.792,-1.918,"MENA & Central Asia",0.726409109586805,3.31912594469396,4.84208953813518,0.506998657651525
"Oman",1999,-2.583,28.925,2.361,2.025,33919.63,0.298,0.512,0.083,"MENA & Central Asia",0.491919110896092,1.45476023771933,4.05815212852289,0.293756868631831
"Pakistan",1999,-1.933,60.596,132.352,5.89,3812.11,4.182,5.738,-2.069,"MENA & Central Asia",2.44776594277872,2.47353275898473,4.79744414300608,2.13793426182306
"Qatar",1999,0.813,81.846,0.572,2.5,83864.32,3.767,2.187,-0.676,"MENA & Central Asia",1.52426784588795,1.6472311463711,5.09802393150685,2.03659564230331
"Sudan",1999,-7.16,160.488,30.4,12.5,3747.68,4.235,17.166,-7.456,"MENA & Central Asia",3.5369251884198,3.22047199846445,5.77137606016453,2.15018682321612
"Tajikistan",1999,-0.907,107.807,6.115,3.2,1261.63,3.699,27.452,-15.723,"MENA & Central Asia",4.00591777621561,1.87986358439691,5.37351128157873,2.01899971426666
"Tunisia",1999,-2.179,61.925,9.604,15.982,7539.65,6.017,2.768,-0.334,"MENA & Central Asia",1.7424112447389,3.46558759914181,4.81913634361344,2.49457079012846
"Turkmenistan",1999,-8.663,88.152,4.63,21.7,3832.2,16.499,23.465,6.694,"MENA & Central Asia",3.84911086587646,3.7709899283613,5.17224194801584,3.49736407596018
"United Arab Emirates",1999,6.448,4.727,3.033,4.15,93071.46,3.83,2.1,0.106,"MENA & Central Asia",1.48748283664127,2.13046516549872,2.25744311807418,2.05263495163143
"Uzbekistan",1999,-0.762,18.382,24.583,11.35,2876.86,4.3,29.103,0.122,"MENA & Central Asia",4.06428347635907,3.12429995429201,3.60525815414605,2.16501676414533
"Yemen, Rep.",1999,7.195,96.05,17.858,15.33,3626.89,3.776,7.909,-3.633,"MENA & Central Asia",2.76512143960301,3.42402096947217,5.25804316717424,2.0389022581321
"Algeria",2000,15.386,53.406,30.506,29.496,9882.85,3.8,0.3,-2.3,"MENA & Central Asia",0.295673047563422,4.07768906940683,4.67115791985447,2.04502820486763
"Armenia",2000,-15.78,39.597,3.08,6.667,3968.86,5.853,-0.774,-1.497,"MENA & Central Asia",-0.712236694950763,2.59589473475839,4.3720599469191,2.46732056733912
"Azerbaijan",2000,-3.539,13.133,8.033,11.777,4187.31,6.227,1.805,10.33,"MENA & Central Asia",1.35286638089721,3.16109328428883,3.26972166543112,2.52842774748108
"Bahrain",2000,9.336,25.745,0.638,3.421,51500.17,7.018,-0.73,0.529,"MENA & Central Asia",-0.677070331930836,1.94378798893687,3.94176458566313,2.6466631433582
"Djibouti",2000,19.632,3.231,0.718,16.5,2968.29,0.713,1.184,1.585,"MENA & Central Asia",1.00568974570742,3.49742457284713,1.88906953301899,0.663284057728633
"Egypt, Arab Rep.",2000,-1.11,71.687,64,8.995,8614.31,5.383,2.849,-0.896,"MENA & Central Asia",1.76958271957963,2.89289167669372,4.96550524451007,2.38491108442899
"Georgia",2000,-5.595,58.516,4.117,10.3,4735.8,1.757,4.026,-15.118,"MENA & Central Asia",2.10099926068012,3.02763927935327,4.76252040509286,1.32936551209098
"Iran, Islamic Rep.",2000,3.407,22.152,63.515,16.046,11378.4,5.846,12.292,-7.948,"MENA & Central Asia",3.20374634045859,3.46957633814572,3.79158404226711,2.46614099639527
"Iraq",2000,-1.805,106.361,10.014,11.075,1881.47,-4.341,48.684,53.487,"MENA & Central Asia",4.578603077251,3.09986951995892,5.3600082473193,-2.17426205852563
"Jordan",2000,0.315,99.259,5.056,13.706,8745.82,4.2,0.674,0.0760000000000001,"MENA & Central Asia",0.631236490678799,3.31230904259439,5.29090514981023,2.14211190823691
"Kazakhstan",2000,2.003,27.791,14.884,12.753,10306.98,9.8,13.154,4.831,"MENA & Central Asia",3.27131480927319,3.240447333035,4.01818294255441,2.97812254262788
"Kuwait",2000,38.899,21.374,2.217,5.772,50716.29,4.69,-0.916,-31.142,"MENA & Central Asia",-0.820712431274158,2.4535866454957,3.75586919013077,2.24975639974443
"Kyrgyz Republic",2000,-4.316,123.303,4.875,7.544,3117.91,5.443,19.688,-16.213,"MENA & Central Asia",3.67380083654947,2.71826381245552,5.5078083643706,2.39581117095524
"Lebanon",2000,-17.602,148.076,3.843,15.275,14657.52,1.1,-0.356,-0.597,"MENA & Central Asia",-0.348879387589383,3.42043443162182,5.69088423756721,0.950346929821134
"Mauritania",2000,-5.486,55.527,2.643,15.2,4253.36,-3.918,3.254,-0.82,"MENA & Central Asia",1.8958478179945,3.41552292004247,4.71009764297489,-2.07463034251835
"Morocco",2000,-3.411,64.86,28.283,13.4,4868.01,1.593,1.832,1.04,"MENA & Central Asia",1.36587655871059,3.28979128103383,4.86543770345895,1.24526748952
"Oman",2000,14.063,21.739,2.402,4.233,35395.5,6.193,-1.197,-1.709,"MENA & Central Asia",-1.01405116326953,2.14972710479016,3.77278365010426,2.52302232941317
"Pakistan",2000,-0.216,61.673,135.55,7.82,3867.64,3.908,3.587,-2.151,"MENA & Central Asia",1.98935054996749,2.75389503802287,4.81505913583554,2.07215433286998
"Qatar",2000,9.175,51.599,0.594,3.56,86435.58,6.946,1.556,-0.631,"MENA & Central Asia",1.2254303305253,1.98207442678672,4.63674335802926,2.63645499608547
"Saudi Arabia",2000,7.554,86.702,18.138,4.571,48096.88,5.625,-1.035,1.088,"MENA & Central Asia",-0.905907051965743,2.22463510380572,5.15565738737319,2.42817732984585
"Sudan",2000,-3.942,143.248,31.1,15.2,3970.49,8.385,7.121,-10.045,"MENA & Central Asia",2.66108940689606,3.41552292004247,5.6577367574712,2.82312853078609
"Tajikistan",2000,-1.62,111.429,6.216,2.6,1344.07,8.3,32.851,5.399,"MENA & Central Asia",4.18536094158154,1.68374314399774,5.40655493135151,2.8130120727167
"Tunisia",2000,-4.717,62.859,9.699,15.691,7786.46,4.3,2.77,0.00200000000000022,"MENA & Central Asia",1.74309058376878,3.44724834080228,4.83410456848562,2.16501676414533
"Turkmenistan",2000,4.801,72.895,4.684,6.7,4492,18.587,8.04,-15.425,"MENA & Central Asia",2.78142149708192,2.60077792005721,4.98221427516093,3.61633244604567
"United Arab Emirates",2000,16.307,3.12,2.995,1.9,105865.84,12.322,1.348,-0.752,"MENA & Central Asia",1.10738141703812,1.39799836511143,1.85572586122409,3.20617597137561
"Uzbekistan",2000,3.178,29.479,24.488,12.216,2997.8,3.8,25.006,-4.097,"MENA & Central Asia",3.91266254514492,3.19756481334369,4.07711288514902,2.04502820486763
"Yemen, Rep.",2000,13.808,60.841,18.371,10.492,3743.59,6.182,10.964,3.055,"MENA & Central Asia",3.08983760710425,3.04602357799006,4.80147861539387,2.52126732363786
"Algeria",2001,11.883,50.003,30.954,27.306,10032.01,3,4.2,3.9,"MENA & Central Asia",2.14211190823691,4.00058876281482,4.60533015719617,1.81844645923207
"Armenia",2001,-10.44,38.061,3.06,38.4,4373.03,9.468,3.16,3.934,"MENA & Central Asia",1.86786415579396,4.34137413915377,4.33250984742049,2.94384211698087
"Azerbaijan",2001,-0.945,12.954,8.114,10.913,4414.09,6.486,1.768,-0.0369999999999999,"MENA & Central Asia",1.33479379414936,3.08519453021543,3.25603829756941,2.56868363485969
"Bahrain",2001,2.46,26.076,0.661,3.7,50888.65,2.491,-1.175,-0.445,"MENA & Central Asia",-0.999869609125442,2.01926065615496,3.95452999890499,1.64388343372945
"Djibouti",2001,43.219,0,0.733,5.558,2957.85,1.793,1.891,0.707,"MENA & Central Asia",1.39379885639526,2.41638187672269,0,1.3470361801374
"Egypt, Arab Rep.",2001,-0.033,79.146,65.3,8.808,8740.35,3.524,2.417,-0.432,"MENA & Central Asia",1.61595671475672,2.87201455849991,5.06448133629697,1.97229296353766
"Georgia",2001,-5.953,52.984,4.038,11.1,5064.7,4.885,4.686,0.66,"MENA & Central Asia",2.24892193094768,3.10211519705688,4.66322620325319,2.28963193603412
"Iran, Islamic Rep.",2001,1.808,25.607,64.584,16.626,11457.75,2.392,11.538,-0.754,"MENA & Central Asia",3.14066577645076,3.50501809932497,3.93639397550848,1.60635661219364
"Iraq",2001,2.186,57.968,7.118,3.475,9489.82,-6.569,9.576,-39.108,"MENA & Central Asia",2.95512235492349,1.95882966980188,4.75311270477359,-2.58125259221067
"Jordan",2001,-0.269,94.41,5.163,14.691,8991.48,4.987,1.768,1.094,"MENA & Central Asia",1.33479379414936,3.38153857777499,5.24082222726097,2.30988563941413
"Kazakhstan",2001,-6.272,52.52,14.858,10.433,11718.27,13.499,8.373,-4.781,"MENA & Central Asia",2.82170647046593,3.04040995892803,4.65443185155558,3.29713191976853
"Kuwait",2001,23.85,23.019,2.309,3.945,48802.95,0.213,28.303,29.219,"MENA & Central Asia",4.03642692722195,2.08128604572351,3.82993861882427,0.211421421120496
"Kyrgyz Republic",2001,-1.546,108.207,4.922,7.839,3252.26,5.322,6.92,-12.768,"MENA & Central Asia",2.63274322366954,2.75630220408584,5.37721459074962,2.37370826733232
"Lebanon",2001,-19.689,163.082,3.991,14.3,14663.55,3.9,-0.367,-0.011,"MENA & Central Asia",-0.359224164583742,3.35462703561114,5.78740972222491,2.07016923992771
"Mauritania",2001,-7.484,63.465,2.72,9.405,4098.96,-0.799,4.715,1.461,"MENA & Central Asia",2.2549564555928,2.93720306283939,4.84369781614927,-0.731887196766642
"Morocco",2001,1.865,60.435,28.666,12.3,5165.69,7.552,0.643,-1.189,"MENA & Central Asia",0.605345825800516,3.20439481754902,4.79478402919029,2.71931451490676
"Oman",2001,8.901,22.452,2.443,7.908,36404.37,4.613,-0.841,0.356,"MENA & Central Asia",-0.764364738050403,2.76499599226394,3.80502245002787,2.2335720447634
"Pakistan",2001,0.335,65.148,138.87,7.82,3912.51,3.638,4.409,0.822,"MENA & Central Asia",2.18941441333719,2.75389503802287,4.86986768312438,2.00295671028154
"Qatar",2001,23.728,59.225,0.612,4.15,87650.41,4.5,1.724,0.168,"MENA & Central Asia",1.3129254630461,2.13046516549872,4.77456219677882,2.20934770861533
"Saudi Arabia",2001,5.08,93.148,18.603,4.617,46326.68,-1.211,-1.119,-0.0840000000000001,"MENA & Central Asia",-0.963067503082377,2.23441912562339,5.22736561868163,-1.02299615932153
"Sudan",2001,-3.321,125.587,31.9,15,4291.59,10.867,1.935,-5.186,"MENA & Central Asia",1.41418288401968,3.40230664548059,5.52616177645558,3.08098816266957
"Syrian Arab Republic",2001,3.958,144.49,16.961,8.171,48750.66,3.68,3.401,7.301,"MENA & Central Asia",1.93816140580378,2.79746208613579,5.66636945604444,2.01402928983992
"Tajikistan",2001,-4.949,99.449,6.327,2.5,1455.2,10.2,38.592,5.741,"MENA & Central Asia",4.3463599987264,1.6472311463711,5.29281740734065,3.01792920771119
"Tunisia",2001,-5.292,52.155,9.786,15.126,8010.61,3.796,1.945,-0.825,"MENA & Central Asia",1.41876464972522,3.41065318845292,4.64745912891835,2.04400973027793
"Turkmenistan",2001,0.967,45.068,4.736,8.754,5348.13,20.391,11.632,3.592,"MENA & Central Asia",3.14874970028006,2.86590439270145,4.50144270266367,3.70884152693953
"United Arab Emirates",2001,9.072,2.69,3.167,5.2,101516.93,1.399,2.8,1.452,"MENA & Central Asia",1.75322890111027,2.35092571975091,1.71557304028524,1.13740067061238
"Uzbekistan",2001,1.269,44.838,24.813,8.525,3082.74,4.2,27.251,2.245,"MENA & Central Asia",3.99857387566234,2.83957253128776,4.49632750205015,2.14211190823691
"Yemen, Rep.",2001,6.808,60.569,18.886,7.244,3779.93,3.804,11.916,0.952,"MENA & Central Asia",3.17278525783789,2.67805115599679,4.7969985304453,2.04604567730711
"Algeria",2002,7.086,47.312,31.414,25.664,10418.31,5.394,1.433,-2.767,"MENA & Central Asia",1.15701437407026,3.93861576582336,4.55002281061886,2.38691819947076
"Armenia",2002,-6.219,38.248,3.05,35.3,5037.01,14.807,1.038,-2.122,"MENA & Central Asia",0.907990017761425,4.25723071171199,4.33740930041472,3.38938554226921
"Azerbaijan",2002,-12.329,11.885,8.191,10.037,4785.26,9.439,2.758,0.99,"MENA & Central Asia",1.73900802435485,3.00189786065083,3.17018947219619,2.94079148792477
"Bahrain",2002,-0.579,28.379,0.711,7.792,48948.39,3.349,-0.496,0.679,"MENA & Central Asia",-0.477631257199912,2.75033712612519,4.03910688839024,1.92338857652576
"Djibouti",2002,51.503,72.895,0.747,3.658,2996.58,3.234,1.404,-0.487,"MENA & Central Asia",1.14030480185391,2.00824411911916,4.98221427516093,1.88995615079617
"Egypt, Arab Rep.",2002,0.68,85.776,66.6,10.05,8842.73,3.186,2.258,-0.159,"MENA & Central Asia",1.55340224976932,3.00318586172399,5.14492040474406,1.87567939142475
"Georgia",2002,-6.21,50.264,3.991,13.5,5397.83,5.358,5.579,0.893,"MENA & Central Asia",2.42009371628689,3.29720579417523,4.61053523328151,2.38033467576592
"Iran, Islamic Rep.",2002,2.702,28.531,65.657,12.2,12181.03,8.079,15.827,4.289,"MENA & Central Asia",3.45586106030547,3.19625857216558,4.0444453731391,2.78622369197576
"Iraq",2002,-2.036,5.933,64.584,7.471,4714.34,-7.797,5.202,-4.374,"MENA & Central Asia",2.35130334451195,2.70862525842722,2.48070485290153,-2.75097338911554
"Jordan",2002,5.032,94.884,5.276,15.325,9379.65,6.584,1.835,0.0669999999999999,"MENA & Central Asia",1.36731301462025,3.42369545046843,5.24583004088364,2.58350752224265
"Kazakhstan",2002,-4.158,17.592,14.859,9.318,12866.03,9.799,5.853,-2.52,"MENA & Central Asia",2.46732056733912,2.92796218785026,3.56139826738146,2.97802102381363
"Kuwait",2002,11.165,21.268,2.42,3.286,47971.6,3.014,11.98,-16.323,"MENA & Central Asia",3.17812315204359,1.90520600292985,3.75090301504244,1.82286437537749
"Kyrgyz Republic",2002,2.825,107.941,4.968,12.55,3221.52,-0.017,2.134,-4.786,"MENA & Central Asia",1.50200486446492,3.22445135663556,5.37475341833088,-0.0169991812731376
"Lebanon",2002,-16.874,163.117,4.182,9.8,14468.92,3.4,1.759,2.126,"MENA & Central Asia",1.3303543803161,2.97812254262788,5.7876243111249,1.9378792776645
"Mauritania",2002,1.969,59.452,2.8,5.488,4036.92,1.381,3.896,-0.819,"MENA & Central Asia",2.06917526017238,2.40391023005958,4.7783871678993,1.12688867745808
"Morocco",2002,0.902,59.372,29.051,11.3,5266.26,3.316,2.81,2.167,"MENA & Central Asia",1.75658694899454,3.11990204801234,4.77704082907293,1.91390385865223
"Oman",2002,7.365,15.882,2.484,4.725,35526.59,-0.784,-0.286,0.555,"MENA & Central Asia",-0.282237949948373,2.25702909419359,3.45932323049459,-0.72012554493362
"Pakistan",2002,2.886,60.531,142.28,8.27,3918.91,2.623,3.535,-0.874,"MENA & Central Asia",1.97529152443771,2.80941715866624,4.7963710354829,1.69196800030696
