"country","year","current_account_balance_pct_gdp","govt_gross_debt_pct_gdp","population_millions","unemployment_rate_pct","gdp_per_capita_ppp","gdp_growth_pct","inflation_avg_cpi_pct","inflation_change_pct","region","ihs_inflation","ihs_unemployment","ihs_debt","ihs_gdp_growth"
"Cyprus",1991,-6.784,86.472,0.595,3,24445.11,0.74,5.04,0.537,"Advanced Economies",2.3202529657631,1.81844645923207,5.15300127504825,0.685127974104599
"Denmark",1991,1.425,68.023,5.146,7.867,39644.89,1.397,2.167,-0.481,"Advanced Economies",1.51591948339291,2.75983916272056,4.91304708865191,1.13623709374542
"Finland",1991,-5.356,21.894,4.998,6.7,30931.51,-5.886,4.545,-0.412,"Advanced Economies",2.21906335302781,2.60077792005721,3.77988094229667,-2.47286300190039
"France",1991,-0.486,36.475,56.841,8.617,35089.43,1.048,3.406,3.083,"Advanced Economies",1.93957090214435,2.85023418052383,4.28996213181591,0.914910732443661
"Germany",1991,-1.422,38.985,79.973,5.47,38530.68,5.011,3.474,0.787,"Advanced Economies",1.95855308616246,2.40067834519077,4.35648858880688,2.31459334017215
"Greece",1991,-1.49,74.683,10.273,7.7,24786.46,3.102,19.456,-0.978000000000002,"Advanced Economies",3.66196247230951,2.73855765013714,5.0064444893549,1.85021750570083
"Hong Kong SAR, China",1991,4.312,23.69,5.815,1.797,29859.8,5.702,11.192,0.874000000000001,"Advanced Economies",3.11033630411852,1.34898288305361,3.85864536257611,2.4415662474038
"Iceland",1991,-3.908,37.608,0.256,2.925,34952.29,-0.224,6.809,-8.704,"Advanced Economies",2.61674163844071,1.79445872258462,4.32054068561952,-0.222167837223141
"Ireland",1991,0.696,70.995,3.553,19,26660.02,1.642,3.132,-0.225,"Advanced Economies",1.85938211211949,3.63827796222954,4.95580622921676,1.27103530136214
"Israel",1991,-1.841,36.497,4.946,10.585,23234.46,4.618,19.006,1.833,"Advanced Economies",3.63859326558365,3.05480895553727,4.29056487649254,2.23463078630896
"Italy",1991,-2.439,105.495,56.744,8.533,37340.19,1.435,6.215,-0.18,"Advanced Economies",2.52652324510423,2.84050412626977,5.35183320167074,1.15815837940681
"Japan",1991,1.867,62.384,123.928,2.092,33791.11,3.523,3.273,0.202,"Advanced Economies",1.90141433523692,1.48403801778379,4.82652024484227,1.97201993765606
"Korea, Rep.",1991,-2.43,12.294,43.296,2.45,13897.22,10.778,9.333,0.759,"Advanced Economies",2.92956151208919,1.62849981928419,3.20390849902967,3.07279939172962
"Luxembourg",1991,8.929,54.902,0.387,1.38,74741.33,8.645,3.1,-0.6,"Advanced Economies",1.84960367947318,1.12630204157766,4.69877988790026,2.85345674576337
"Malta",1991,0.694,48.709,0.362,4.4,20690.4,10.953,2.552,-0.423,"Advanced Economies",1.6663721998981,2.18742176068697,4.57911635296802,3.08883797344141
"Netherlands",1991,2.255,74.92,15.01,4.799,37528.56,2.451,3.179,0.679,"Advanced Economies",1.8735810138156,2.27223735276834,5.00961259457167,1.62887765018739
"New Zealand",1991,-2.394,58.012,3.496,10.625,25825.73,-1.322,2.602,-3.496,"Advanced Economies",1.68446086170284,3.05856410800091,4.7538713435299,-1.09179374441312
"Norway",1991,3.303,39.242,4.274,5.469,42524.84,3.084,3.438,-0.693,"Advanced Economies",1.94854680904993,2.40049849439918,4.36305708739898,1.84468011946834
"Portugal",1991,-0.797,63.915,9.96,4.138,24189.96,3.37,11.428,-1.942,"Advanced Economies",3.13112244556189,2.12765021118707,4.85076244816741,1.92937973673881
"Puerto Rico",1991,3.655,116.61,3.551,16,22009.33,2.304,2.238,-2.13,"Advanced Economies",1.54527341347083,3.46671103788472,5.4520005987877,1.57187228257477
"Singapore",1991,10.72,76.351,3.135,1.75,38720.52,6.688,3.44,-0.0100000000000002,"Advanced Economies",1.94910524347328,1.32589776690114,5.02853119246435,2.59900494373534
"Spain",1991,-3.479,43.086,39.221,16.313,27753.98,2.525,5.934,-0.788,"Advanced Economies",2.4808710437844,3.48604764254308,4.45647994072667,1.65647610321104
"Sweden",1991,-1.725,73.987,8.644,4,33783.12,-1.103,8.792,-1.678,"Advanced Economies",2.87020800300927,2.0947125472611,4.99708224933399,-0.952363442418292
"Switzerland",1991,4.181,35.092,6.757,1.083,55759.06,-0.929,5.859,0.455,"Advanced Economies",2.46833053768383,0.938862951914451,4.25132331599438,-0.830267636875598
"Taiwan, China",1991,6.662,30.836,20.606,1.51,17108.97,8.372,3.623,-0.505999999999999,"Advanced Economies",1.99897338715965,1.20029744906436,4.12209283571528,2.82158787475066
"United Kingdom",1991,-1.09,28.481,57.439,8.85,30615.3,-1.405,7.519,0.52,"Advanced Economies",2.71497329581505,2.87674139524783,4.04269243427034,-1.14088480492088
"United States",1991,0.047,113.289,253.392,6.85,39639.1,-0.109,4.216,-1.203,"Advanced Economies",2.1458111720202,2.62268168406755,5.42310873483708,-0.108785307705825
"Australia",1992,-3.258,27.625,17.557,10.755,31179.12,2.584,0.969,-2.338,"Advanced Economies",0.859282527294587,3.07067229031645,4.01219577315869,1.67798403221299
"Austria",1992,-0.385,56.028,7.799,3.29,39198.4,2.094,3.426,0.31,"Advanced Economies",1.94518990011348,1.90636990845265,4.71907837655282,1.484900227046
"Belgium",1992,2.914,134.684,10.022,7.092,36641.39,1.531,2.26,-0.907,"Advanced Economies",1.55421182170858,2.65704844196601,5.59609225602174,1.21183681632859
"Canada",1992,-3.607,88.23,28.324,11.217,33570.4,0.89,1.49,-4.136,"Advanced Economies",1.18920338387145,3.11255871759885,5.1731263352118,0.801415491253481
"Cyprus",1992,-8.596,67.319,0.611,1.825,26046.88,9.365,6.501,1.461,"Advanced Economies",2.57096672385482,1.36251776925311,4.9026448559178,2.93296492718843
"Denmark",1992,2.746,66.77,5.162,8.608,40299.05,1.959,1.944,-0.223,"Advanced Economies",1.41830731204081,2.84919616134462,4.89445712974311,1.42514791346424
"Finland",1992,-4.663,39.288,5.029,11.8,29730.87,-3.295,3.254,-1.291,"Advanced Economies",1.8958478179945,3.16303735678811,4.36422823458597,-1.90782297002779
"France",1992,0.273,40.222,57.111,9.442,35482.17,1.599,2.455,-0.951,"Advanced Economies",1.63038765332723,2.94110749975507,4.38771578432295,1.24845320983527
"Germany",1992,-1.183,41.454,80.5,6.592,39013.46,1.92,5.046,1.572,"Advanced Economies",2.32142001055424,2.58470809925369,4.41787700884074,1.40727508351238
"Greece",1992,-1.84,79.968,10.367,8.7,24731.82,0.697,15.877,-3.579,"Advanced Economies",3.45900898161811,2.85975690734739,5.07481282668896,0.650207138424307
"Hong Kong SAR, China",1992,3.007,30.908,5.888,1.959,31331.98,6.235,9.586,-1.606,"Advanced Economies",2.95616044834179,1.42514791346424,4.12442382463633,2.52969542906836
"Iceland",1992,-2.338,45.401,0.26,4.665,33270.99,-3.374,3.959,-2.85,"Advanced Economies",2.08472032077056,2.24452976255808,4.50880257531757,-1.93051701946249
"Ireland",1992,0.993,60.478,3.582,16.3,27390.57,3.579,3.15,0.0179999999999998,"Advanced Economies",1.86484271964229,3.48525190928865,4.79549518714099,1.98719997188733
"Israel",1992,-1.126,20.612,5.124,11.155,24036,7.155,11.948,-7.058,"Advanced Economies",3.17545775416628,3.10703807741847,3.71960852900367,2.66580658809976
"Italy",1992,-2.619,113.167,56.773,8.808,37632.61,0.834,4.982,-1.233,"Advanced Economies",2.30890212721638,2.87201455849991,5.4220313047482,0.758998200760008
"Japan",1992,2.823,66.765,124.367,2.15,33975.2,0.901,1.727,-1.546,"Advanced Economies",1.31442972817198,1.50877327392785,4.89438225140718,0.809610045025607
"Korea, Rep.",1992,-0.816,12.019,43.748,2.525,14606.09,6.199,6.213,-3.12,"Advanced Economies",2.52620547958594,1.65647610321104,3.18136206258383,2.52397832524447
"Luxembourg",1992,41.145,11.538,0.392,1.634,75073.36,1.819,3.2,0.1,"Advanced Economies",1.87986358439691,1.26686673321061,3.14066577645076,1.3596309110124
"Malta",1992,-4.924,18.934,0.366,4.9,22125.19,6.796,1.845,-0.707,"Advanced Economies",1.37208815379456,2.29263575204241,3.63480305709258,2.6148508964323
"Netherlands",1992,1.871,75.696,15.129,4.865,37825.8,1.589,2.837,-0.342,"Advanced Economies",1.76560095609514,2.28561304807809,5.01991612749109,1.24313889006413
"New Zealand",1992,-3.676,58.673,3.533,10.675,25733.66,0.704,1.015,-1.587,"Advanced Economies",0.891940513966305,3.06323839170832,4.76519944893903,0.655940414704434
"Norway",1992,3.137,44.995,4.299,5.915,43786.66,3.574,2.328,-1.11,"Advanced Economies",1.58138607284708,2.47770875046968,4.49982201440914,1.98585359503232
"Portugal",1992,-0.17,58.096,9.953,3.86,24966.53,3.13,8.863,-2.565,"Advanced Economies",2.8781999757096,2.06018612153565,4.75531805789056,1.85877362052559
"Puerto Rico",1992,-2.263,129.762,3.575,16.7,22858.01,4.564,1.486,-0.752,"Advanced Economies",1.18697224078891,3.50945110782093,5.55886403076119,2.22313799759554
"Singapore",1992,11.229,79.023,3.231,1.8,40069.44,6.64,2.244,-1.196,"Advanced Economies",1.54771840926558,1.35044074027497,5.06292616185928,2.59188178632947
"Spain",1992,-3.4,45.421,39.35,18.353,27897.86,0.851,7.145,1.211,"Advanced Economies",2.66442146794585,3.60368161291085,4.50924289050109,0.7719991847
"Sweden",1992,-2.637,134.167,8.692,7.1,33282.68,-0.935,1.378,-7.414,"Advanced Economies",1.12512793321817,2.65816480695414,5.59224636121416,-0.834656887975988
"Switzerland",1992,4.691,39.487,6.843,2.549,54978.5,-0.145,4.037,-1.822,"Advanced Economies",2.10364752118265,1.66527712332749,4.36927898207793,-0.144496643818822
"Taiwan, China",1992,3.836,40.765,20.803,1.51,18355.47,8.31,4.462,0.839,"Advanced Economies",2.20107100928714,1.20029744906436,4.40112145735786,2.81420753182688
"United Kingdom",1992,-1.284,33.227,57.585,9.95,30612.63,0.245,4.232,-3.287,"Advanced Economies",2.149497168424,2.99323540894124,4.19673634450603,0.242612911397075
"United States",1992,-0.792,41.817,256.777,7.492,40494.35,3.522,3.042,-1.174,"Advanced Economies",1.83164500986015,2.71140744099087,4.42659307181911,1.97174684004538
"Australia",1993,-3.026,30.666,17.719,10.881,32108.06,3.929,1.752,0.783,"Advanced Economies",1.32688961754042,3.08227022769335,4.11656746694404,2.07734710968216
"Austria",1993,-0.532,60.629,7.883,3.958,38986.98,0.527,3.234,-0.192,"Advanced Economies",1.88995615079617,2.08447539424594,4.79798851109122,0.505230050490254
"Belgium",1993,5.144,138.926,10.068,8.625,36121.99,-0.962,2.487,0.227,"Advanced Economies",1.64239221618668,2.85115596657201,5.6271015506538,-0.854246671304194
"Canada",1993,-3.837,94.73,28.651,11.375,34068.91,2.658,1.865,0.375,"Advanced Economies",1.38157868552207,3.12649170340752,5.24420577824548,1.70436402321365
"Cyprus",1993,1.546,12.794,0.626,2.7,25592.34,0.701,4.889,-1.612,"Advanced Economies",2.29043381839307,1.71905185120893,3.24364731482471,0.65348560556466
"Denmark",1993,3.374,78.627,5.181,9.533,40158.25,0.008,0.872,-1.072,"Advanced Economies",0.787909316440313,2.9506462996049,5.05790276865147,0.00799991466912417
"Finland",1993,-1.461,54.134,5.055,16.5,29382.26,-0.662,3.326,0.0720000000000001,"Advanced Economies",1.91678712498454,3.49742457284713,4.68469493386641,-0.621258035064387
"France",1993,0.694,46.554,57.369,10.267,35100.15,-0.629,2.234,-0.221,"Advanced Economies",1.54364037866606,3.02444531838297,4.53387544197822,-0.593532629006097
"Germany",1993,-1.037,45.095,80.946,7.775,38419.26,-0.977,4.476,-0.57,"Advanced Economies",2.20412810354287,2.74817082354628,4.50204147068763,-0.865016260892211
"Greece",1993,-0.685,100.288,10.431,9.7,24187.47,-1.599,14.411,-1.466,"Advanced Economies",3.36234060942227,2.96791956894967,5.30121808298648,-1.24845320983527
"Hong Kong SAR, China",1993,4.745,65.529,5.998,1.971,32662.47,6.201,8.796,-0.790000000000001,"Advanced Economies",2.87065994598221,1.43059054740907,4.87569818832243,2.52429679012471
"Iceland",1993,0.693,52.294,0.262,5.764,33366.39,1.313,4.083,0.124,"Advanced Economies",2.11464888190949,2.4522200684721,4.65012022872424,1.08635247380783
"Ireland",1993,3.563,59.182,3.601,16.7,27870.72,2.314,1.418,-1.732,"Advanced Economies",1.14839998627068,3.50945110782093,4.77383599192266,1.57584646485125
"Israel",1993,-3.195,97.48,5.259,10.015,24300.06,3.771,10.944,-1.004,"Advanced Economies",3.08801935052683,2.99971439884045,5.27282071755902,2.03762143985439
"Italy",1993,1.137,124.326,56.821,9.833,37279.95,-0.853,4.499,-0.483000000000001,"Advanced Economies",2.20913075518525,2.98146692453731,5.5160705021202,-0.773521559859578
"Japan",1993,2.908,72.837,124.77,2.5,33710.01,-0.459,1.254,-0.473,"Advanced Economies",1.05008935716135,1.6472311463711,4.98141836840227,-0.444243096294353
"Korea, Rep.",1993,0.43,11.223,44.195,2.9,15452.84,6.877,4.801,-1.412,"Advanced Economies",2.27264526128187,1.7863401998169,3.11309136559797,2.62657444115667
"Luxembourg",1993,4.889,50.034,0.398,2.105,77126.4,4.201,3.6,0.4,"Advanced Economies",1.99283576493974,1.48963042084203,4.60594980407549,2.14234350267343
"Malta",1993,-0.669,77.309,0.369,5.4,22768.08,3.393,4.031,2.186,"Advanced Economies",2.10220385936062,2.38801132228465,5.04099938547975,1.93590223975804
"Netherlands",1993,3.71,76.773,15.239,5.53,38027.36,1.264,1.642,-1.195,"Advanced Economies",1.27103530136214,2.41141156957646,5.03404260904587,1.05630897226908
"New Zealand",1993,-3.314,54.587,3.574,9.8,26770.57,5.225,1.288,0.273,"Advanced Economies",1.0711132568162,2.97812254262788,4.69302682908827,2.355635993424
"Norway",1993,2.623,53.652,4.325,5.948,44766.08,2.845,2.288,-0.04,"Advanced Economies",1.56548330480662,2.48319486089386,4.67575276595852,1.76825712623409
"Portugal",1993,0.245,57.231,9.965,5.127,24764.62,-0.687,5.93,-2.933,"Advanced Economies",2.48020611677937,2.33704571011204,4.7403192082943,-0.64198403322096
"Puerto Rico",1993,-21.099,72.77,3.6,17,23750.37,4.645,0.967,-0.519,"Advanced Economies",0.857845508290184,3.52722445619997,4.98049816971289,2.24032913505726
"Singapore",1993,6.777,71.193,3.313,1.7,43545.58,11.46,2.292,0.0479999999999996,"Advanced Economies",1.56708406080142,1.30082042684065,4.95859100069888,3.13390805773167
"Slovenia",1993,1.696,64.877,1.989,8.591,19690.28,2.8,31.93,24.929,"Advanced Economies",4.15693830939741,2.847232533496,4.86569974097266,1.75322890111027
"Spain",1993,-1.985,56.16,39.473,22.64,27445.91,-1.314,4.569,-2.576,"Advanced Economies",2.2242075825436,3.81335281608848,4.72143119664786,-1.08695822497855
"Sweden",1993,-1.249,65.711,8.745,11.15,32475.7,-1.829,4.689,3.311,"Advanced Economies",2.24954784638209,3.10659153892918,4.87847141274929,-1.3644382893623
"Switzerland",1993,6.417,44.372,6.908,4.504,54382.54,-0.144,3.293,-0.744,"Advanced Economies",1.90724198780776,2.21021506314318,4.48588277236352,-0.143506923281241
"Taiwan, China",1993,2.98,0,20.995,1.45,19426.16,6.814,2.944,-1.518,"Advanced Economies",1.80058735962742,1.16670433087088,0,2.61746790615594
"United Kingdom",1993,-1.052,37.96,57.714,10.375,31234.32,2.259,2.533,-1.699,"Advanced Economies",1.65941779016,3.03486074005924,4.329853604423,1.55380711065288
"United States",1993,-1.237,169.301,260.146,6.908,41069.85,2.752,2.97,-0.0719999999999996,"Advanced Economies",1.8089166921397,2.63102548802492,5.82483409834002,1.73696085316193
"Australia",1994,-4.52,31.709,17.893,9.714,33337.59,4.851,1.927,0.175,"Advanced Economies",1.41050399540316,2.96935423454065,4.14999628238059,2.2827903832922
"Austria",1994,-1.467,63.721,7.929,3.85,39690.87,2.402,2.711,-0.523,"Advanced Economies",1.72286548066963,2.05767519167325,4.84772292425936,1.61020687022165
"Belgium",1994,5.28,137.083,10.101,9.75,37168.36,3.227,2.394,-0.093,"Advanced Economies",1.60712775903764,2.97303400040877,5.61374706580323,1.88788620664387
"Canada",1994,-2.376,97.48,28.96,10.392,35220.63,4.494,0.166,-1.699,"Advanced Economies",0.165246918817915,3.03649041316198,5.27282071755902,2.20804529829681
"Cyprus",1994,0.929,37.83,0.639,2.7,26542.1,5.899,4.66,-0.229,"Advanced Economies",2.24348122194669,1.71905185120893,4.3264242631588,2.47503809740473
"Denmark",1994,2.042,75.237,5.197,7.733,42167.87,5.329,1.841,0.969,"Advanced Economies",1.37018050167145,2.74279874204835,5.01383447374542,2.37500012017068
"Estonia",1994,-6.587,17.999,1.465,7.546,12247.79,-1.642,47.656,42.479,"Advanced Economies",4.55726578180563,2.71852659068717,3.58423418030556,-1.27103530136214
"Finland",1994,0.821,56.13,5.078,16.7,30408.99,3.964,1.614,-1.712,"Advanced Economies",1.25638004789595,3.50945110782093,4.72089695061783,2.08594408170084
"France",1994,0.585,49.887,57.565,10.667,35805.72,2.358,1.667,-0.567,"Advanced Economies",1.28396714871916,3.06249196659836,4.60300806673775,1.59316252602377
"Germany",1994,-1.5,47.537,81.147,8.425,39243.63,2.399,2.717,-1.759,"Advanced Economies",1.72493990569563,2.82785428134393,4.5547661482983,1.6090532287598
"Greece",1994,-0.125,98.296,10.49,9.6,24532.63,2,10.873,-3.538,"Advanced Economies",3.08153781954299,2.95761198081578,5.28115638840371,1.44363547517881
"Hong Kong SAR, China",1994,-0.825,44.398,6.119,1.919,33947.49,6.036,8.816,0.0200000000000014,"Advanced Economies",2.87291662164957,1.40681305444482,4.48646840724835,2.49768100698324
"Iceland",1994,1.907,54.808,0.265,5.776,34221.22,3.609,1.55,-2.533,"Advanced Economies",1.22218200825879,2.45426924458573,4.69706656354637,1.99524176855916
"Ireland",1994,2.678,49.542,3.613,15.1,29416.25,5.894,2.366,0.948,"Advanced Economies",1.59628147926054,3.40893656861911,4.59606981714706,2.47420207411491
"Israel",1994,-3.846,49.114,5.395,7.828,25349.97,7.011,12.342,1.398,"Advanced Economies",3.20779246271384,2.7549092822731,4.587394931468,2.64567519935421
"Italy",1994,1.17,131.063,56.842,10.633,38067.68,2.151,4.167,-0.332,"Advanced Economies",2.13443987623493,3.05931345674776,5.5688398577847,1.50919492406263
"Japan",1994,2.611,84.361,125.116,2.892,33980.73,1.083,0.69,-0.564,"Advanced Economies",0.644455004844934,1.78372905450144,5.12828751646313,0.938862951914451
"Korea, Rep.",1994,-1.034,9.954,44.642,2.475,16716.07,9.269,6.266,1.465,"Advanced Economies",2.53459276201741,1.63790614617669,2.99363532436533,2.92271993431176
"Latvia",1994,4.439,21.329,2.627,6.951,9276.86,2.2,35.9,-73.3,"Advanced Economies",4.27407839702765,2.63716723777768,3.75376391681456,1.5296604950904
"Luxembourg",1994,6.647,18.488,0.404,2.732,78923.34,3.821,2.2,-1.4,"Advanced Economies",1.5296604950904,1.73010836647397,3.61099966113242,2.05035879905012
"Malta",1994,0.435,10.277,0.373,5.4,23579.77,5.853,4.128,0.0970000000000004,"Advanced Economies",2.12529851786499,2.38801132228465,3.02541425801263,2.46732056733912
"Netherlands",1994,4.521,73.601,15.342,6.193,38910.04,3.009,2.12,0.478,"Advanced Economies",1.49604828328163,2.52302232941317,4.99185194005737,1.8212886734789
"New Zealand",1994,-3.154,48.916,3.622,8.35,27890.53,5.583,1.745,0.457,"Advanced Economies",1.3234143974791,2.81897522948847,4.58335618671255,2.42079919837872
"Norway",1994,2.692,50.643,4.348,5.393,46773.95,5.055,1.376,-0.912,"Advanced Economies",1.1239527080906,2.38673589805321,4.61804566087444,2.32316807651903
"Portugal",1994,-2.203,60.421,9.992,6.34,25065.86,1.489,4.971,-0.959,"Advanced Economies",2.30673505633053,2.5461882994694,4.79455238022857,1.18864598535176
"Puerto Rico",1994,6.596,64.52,3.627,14.6,24561.74,4.186,1.438,0.471,"Advanced Economies",1.15987237649865,3.37533947926993,4.86018248370087,2.13886409584115
"Singapore",1994,15.286,70.691,3.419,1.725,46883.42,11.096,3.095,0.803,"Advanced Economies",1.84806754329724,1.31342710231346,4.95151547100213,3.10175622607481
"Slovak Republic",1994,4.193,44.59,5.367,14.6,12749.81,6.206,13.464,-10.265,"Advanced Economies",3.2945428807752,3.37533947926993,4.49078251306135,2.52509251454628
"Slovenia",1994,3.353,70.639,1.989,8.497,20733.87,5.3,20.872,-11.058,"Advanced Economies",3.73212910286277,2.83630514419949,4.95077967822774,2.36963744780851
"Spain",1994,-2.164,58.683,39.579,24.118,28011.21,2.335,4.718,0.149,"Advanced Economies",2.25557868855706,3.87653514453403,4.7653698458197,1.58414534075015
"Sweden",1994,1.002,68.15,8.816,10.783,33479.13,3.93,2.91,-1.779,"Advanced Economies",1.78959509310162,3.07326120953381,4.91491216236235,2.07759373421764
"Switzerland",1994,5.595,47.079,6.969,4.723,54607.95,1.301,0.851,-2.442,"Advanced Economies",0.7719991847,2.25661490254392,4.54508699708924,1.07906062242129
"Taiwan, China",1994,2.536,5.052,21.178,1.56,20703.77,7.503,4.098,1.154,"Advanced Economies",2.1182110178422,1.22759095838141,2.32258572086203,2.71286171845173
"United Kingdom",1994,-0.187,40.724,57.862,9.5,32216.79,3.41,1.994,-0.539,"Advanced Economies",1.44094896915421,2.94719762257003,4.40011548942398,1.94069712835624
"United States",1994,-1.669,125.162,263.325,6.1,42208.93,4.029,2.596,-0.374,"Advanced Economies",1.68230626467175,2.50808785933768,5.52277203700562,2.1017221888737
"Australia",1995,-4.984,31.154,18.12,8.472,33895.71,2.959,4.626,2.699,"Advanced Economies",2.23632249732793,2.83337884769557,4.13234730914155,1.80540076141018
"Austria",1995,-2.86,67.865,7.948,4.242,40649.44,2.668,1.611,-1.1,"Advanced Economies",1.25479894318551,2.15179421983637,4.91072189494849,1.70787949804837
"Belgium",1995,5.339,131.287,10.131,9.683,37942.25,2.385,1.265,-1.129,"Advanced Economies",1.05692926999256,2.96617471800513,5.5705474510432,1.60365326984139
"Canada",1995,-0.823,100.084,29.263,9.467,35790.96,2.682,2.149,1.983,"Advanced Economies",1.50835146252653,2.94373707679299,5.29918197106404,1.71278180071827
"Cyprus",1995,-2.065,46.749,0.645,2.6,28886.85,9.924,2.612,-2.048,"Advanced Economies",1.68804225448268,1.68374314399774,4.53805441799048,2.99063207268507
"Denmark",1995,1.003,71.393,5.216,6.758,43286.06,3.029,2.038,0.197,"Advanced Economies",1.46050157242319,2.60930374648257,4.96139605111583,1.82757738958303
"Estonia",1995,-4.04,8.659,1.437,9.645,12761.28,2.155,29.003,-18.653,"Advanced Economies",4.06084352473122,2.96226347782141,2.85506416809659,1.51087991413374
"Finland",1995,3.829,55.151,5.099,15.5,31561.74,4.217,0.398,-1.216,"Advanced Economies",0.388177726687077,3.43502616673848,4.70330424102568,2.14604193452696
"France",1995,0.458,56.104,57.753,10.508,36441.3,2.107,1.768,0.101,"Advanced Economies",1.33479379414936,3.04754052375907,4.72043370644393,1.49048828952104
"Germany",1995,-1.246,54.902,81.308,8.233,39769.4,1.541,1.733,-0.984,"Advanced Economies",1.31743239563018,2.80496568851569,4.69877988790026,1.21729284268848
"Greece",1995,-2.347,98.99,10.536,10,24938.17,2.1,8.788,-2.085,"Advanced Economies",2.8697558570012,2.99822295029797,5.28819152727046,1.48748283664127
"Hong Kong SAR, China",1995,-6.266,105.437,6.27,3.186,33918.02,2.374,9.034,0.218,"Advanced Economies",2.89719166937756,1.87567939142475,5.3512832861108,1.59939149775771
"Iceland",1995,0.182,58.07,0.267,5.25,34015.54,0.117,1.655,0.105,"Advanced Economies",1.27777772122128,2.36032457624344,4.75487048893098,0.116734695561201
"Ireland",1995,2.478,78.522,3.629,14.1,32100.32,9.593,2.518,0.152,"Advanced Economies",1.65389551057157,3.34057709467676,5.05656656526255,2.95688647652768
"Israel",1995,-4.714,35.529,5.542,6.863,27059.39,9.654,10.043,-2.299,"Advanced Economies",3.00249252781834,2.62455784643781,4.26369443579022,2.96319120029415
"Italy",1995,2.077,119.362,56.844,11.15,39165.3,2.887,5.387,1.22,"Advanced Economies",2.38564140280874,3.10659153892918,5.47532561964568,1.782093810283
"Japan",1995,1.991,92.526,125.436,3.15,34785.81,2.631,-0.088,-0.778,"Advanced Economies",-0.087886815317387,1.86484271964229,5.2206660673735,1.69481407077066
"Korea, Rep.",1995,-1.805,8.78,45.093,2.067,18139.81,9.615,4.481,-1.785,"Advanced Economies",2.20521771631423,1.47320346536051,2.86885095515413,2.95916487220825
"Latvia",1995,-0.299,75.763,2.501,6.951,9544.09,-2.084,25,-10.9,"Advanced Economies",3.91242276564126,2.63716723777768,5.02080077830436,-1.48058245908352
"Luxembourg",1995,12.022,10.282,0.406,2.961,79678.83,1.432,1.9,-0.3,"Advanced Economies",1.39799836511143,1.80604089336066,3.02589837764161,1.15644196864773
"Malta",1995,-4.85,44.94,0.376,4.9,24980.17,-0.929,3.973,-0.155,"Advanced Economies",2.08814319866115,2.29263575204241,4.49859921100658,-0.830267636875598
"Netherlands",1995,5.693,73.138,15.424,7.733,39775,2.773,1.348,-0.772,"Advanced Economies",1.10738141703812,2.74279874204835,4.98554198106153,1.74410877909334
"New Zealand",1995,-3.952,43.482,3.676,6.45,28823.77,4.893,3.755,2.01,"Advanced Economies",2.03351213357312,2.56318311103465,4.46562644095271,2.29123507127425
"Norway",1995,3.194,32.738,4.37,4.906,48477.49,4.156,2.46,1.084,"Advanced Economies",1.63227219252705,2.2938348074782,4.18191683926624,2.13186975918745
"Portugal",1995,-0.112,62.215,10.026,7.917,25555.58,2.307,3.969,-1.002,"Advanced Economies",2.08716639225456,2.76612445665071,4.82380789022787,1.5730660597223
"Puerto Rico",1995,-1.039,116.49,3.655,13.7,25481.32,4.549,1.915,0.477,"Advanced Economies",1.4049630429634,3.31187234356339,5.4509710355629,2.219922521574
"Singapore",1995,16.497,69.823,3.525,1.75,48744.02,7.175,1.725,-1.37,"Advanced Economies",1.31342710231346,1.32589776690114,4.93916192440848,2.6685711410872
"Slovak Republic",1995,2.686,21.593,5.397,13.7,13676.98,7.872,9.901,-3.563,"Advanced Economies",2.98832348689602,3.31187234356339,3.76605212215865,2.76046945864473
"Slovenia",1995,-0.453,18.241,1.989,7,21581.08,4.1,13.572,-7.3,"Advanced Economies",3.30251049911572,2.64412076105863,3.59756949362995,2.11868503933338
"Spain",1995,-1.251,63.384,39.672,22.9,29097.7,4.122,4.674,-0.0439999999999996,"Advanced Economies",2.2464144308366,3.82476047680466,4.84242086568169,2.12388491749547
"Sweden",1995,3.126,68.325,8.837,10.417,34713.47,3.935,2.465,-0.445,"Advanced Economies",1.63415344741713,3.0388821990244,4.91747646069337,2.07882597347081
"Switzerland",1995,4.859,50.009,7.019,4.233,54524.08,0.563,1.798,0.947,"Advanced Economies",1.34946904187682,2.14972710479016,4.60545011881388,0.536839917349681
"Taiwan, China",1995,1.962,7.494,21.357,1.79,21863.83,6.499,3.666,-0.432,"Advanced Economies",2.01035155545485,1.34557397778224,2.7116720110494,2.57066260948405
"United Kingdom",1995,-0.381,43.653,58.025,8.625,32892.89,2.386,2.63,0.636,"Advanced Economies",1.69445872570212,2.85115596657201,4.46955035654496,1.60403987454934
"United States",1995,-1.487,52.821,266.458,5.592,42832.33,2.685,2.805,0.209,"Advanced Economies",1.75490925276158,2.42238474411864,4.6601456113022,1.71382937136394
"Australia",1996,-3.46,29.339,18.33,8.514,34851.2,4.013,2.653,-1.973,"Advanced Economies",1.70260193828799,2.838290179142,4.07235517837981,2.09786069771344
"Austria",1996,-2.838,67.807,7.959,4.717,41568.17,2.398,1.771,0.16,"Advanced Economies",1.33626979586036,2.25537131965001,4.90986698453852,1.60866840844708
"Belgium",1996,4.954,129.004,10.143,9.55,38396.3,1.321,1.76,0.495,"Advanced Economies",1.33084849584258,2.95241828526829,5.55300561405834,1.09119032247483
