"country","year","current_account_balance_pct_gdp","govt_gross_debt_pct_gdp","population_millions","unemployment_rate_pct","gdp_per_capita_ppp","gdp_growth_pct","inflation_avg_cpi_pct","inflation_change_pct","region","ihs_inflation","ihs_unemployment","ihs_debt","ihs_gdp_growth"
"Dominica",1995,17.594,57.424,0.071,6.74,8346.01,3.03,1.293,1.305,"Latin America & Caribbean",1.07417585309423,2.60666548664366,4.74368532099352,1.8278908419459
"Dominican Republic",1995,-1.099,80.952,7.771,7.287,7443.12,5.685,12.536,4.275,"Latin America & Caribbean",3.22333872655855,2.68391427926211,5.08704171395253,2.43862540085131
"Ecuador",1995,-4.55,55.095,11.598,5.493,7824.51,2.253,22.886,-4.557,"Latin America & Caribbean",3.82414951873806,2.40480615525298,4.7022884981933,1.55137569442757
"El Salvador",1995,-2.932,28.041,5.748,7.6,6110.17,4.733,10.03,-0.554,"Latin America & Caribbean",3.00120363725035,2.72559584926382,4.02713269964379,2.25868418442892
"Grenada",1995,-5.921,43.082,0.1,3.4,8652.81,2.196,3.027,-3.408,"Latin America & Caribbean",1.82695020482338,1.9378792776645,4.45638712383441,1.5280040351115
"Guatemala",1995,-4.071,60.531,10.408,11.565,6037.47,4.4,8.414,-4.096,"Latin America & Caribbean",2.82655690909561,3.14299442692154,4.7963710354829,2.18742176068697
"Guyana",1995,-4.255,56.209,0.727,3.67,6977.93,5.055,12.222,-0.178000000000001,"Latin America & Caribbean",3.19805421568879,2.01140366906056,4.72230318525098,2.32316807651903
"Haiti",1995,-0.807,36.189,7.836,10.118,2807.94,9.892,30.2,-12.357,"Latin America & Caribbean",4.1012631030889,3.00989632752086,4.28209322278627,2.98741868183237
"Honduras",1995,-3.265,65.378,5.709,3.24,4024.99,6.189,29.432,7.663,"Latin America & Caribbean",4.07551817625118,1.89172713644393,4.8733914752062,2.52238449724412
"Jamaica",1995,-1.51,75.477,2.462,16.2,10288.97,2.521,19.91,-15.633,"Latin America & Caribbean",3.68499936606454,3.47910966319536,5.01701903621297,1.65500223693401
"Mexico",1995,-0.415,62.125,92.507,6.23,15811.21,-5.91,35.061,28.075,"Latin America & Caribbean",4.25043989228457,2.52890331403832,4.82236043365166,-2.47687492656759
"Nicaragua",1995,-17.449,14.286,4.427,16.907,3569.16,5.912,11.118,7.418,"Latin America & Caribbean",3.10372898014865,3.52174836759062,3.35364992364395,2.47720853839603
"Panama",1995,-5.332,76.671,2.747,14.019,12664.67,1.752,0.939,-0.393,"Latin America & Caribbean",0.837575765308405,3.33483036773831,5.03271324651775,1.32688961754042
"Paraguay",1995,-2.399,17.557,4.777,3.3,9311.51,6.823,13.387,-7.209,"Latin America & Caribbean",3.28882335502086,1.90927401401634,3.55940996107094,2.61877387436073
"Peru",1995,-8.999,40.992,24.243,7.1,6307.51,7.411,11.131,-12.603,"Latin America & Caribbean",3.10489287913602,2.65816480695414,4.40667285213629,2.70063362905545
"St. Kitts and Nevis",1995,-1.77,74.738,0.043,7.82,16010.21,3.462,3,1.573,"Latin America & Caribbean",1.81844645923207,2.75389503802287,5.0071805984198,1.95522833617227
"St. Lucia",1995,31.843,22.703,0.152,2.874,11838.09,1.749,5.863,3.199,"Latin America & Caribbean",2.46900329307003,1.77783031346751,3.81612893787873,1.3254015210764
"St. Vincent and the Grenadines",1995,-3.338,47.591,0.107,5,8305.43,6.798,2.391,1.996,"Latin America & Caribbean",1.60597083292525,2.31243834127275,4.55590121000822,2.61514201012848
"Suriname",1995,6.317,16.258,0.437,8.418,11616.12,11.3,24.162,-118.679,"Latin America & Caribbean",3.87835628405046,2.82702887423298,3.48267675092108,3.11990204801234
"Trinidad and Tobago",1995,5.42,51.099,1.254,8.538,12622.83,3.81,5.272,-3.542,"Latin America & Caribbean",2.36443274157476,2.84108593571849,4.62700783916105,2.04757001109436
"Uruguay",1995,-2.977,105.078,3.228,10.3,13447.6,-1.448,42.248,-2.488,"Latin America & Caribbean",4.43684423092557,3.02763927935327,5.34787275339437,-1.1655683340301
"Venezuela, RB",1995,2.759,70.651,21.751,10.433,17293.12,3.952,59.923,-0.893999999999998,"Latin America & Caribbean",4.78627720103025,3.04040995892803,4.95094952461428,2.08300461248162
"Antigua and Barbuda",1996,-2.732,91.674,0.068,4.2,16729.43,6.606,2.965,0.228,"Latin America & Caribbean",1.80731999373116,2.14211190823691,5.21141573233767,2.5868056859921
"Argentina",1996,-2.352,32.551,35.196,18.76,18130.83,5.527,2.51,0.61,"Latin America & Caribbean",1.65093866336082,3.62558372162709,4.17619113255155,2.41087759190268
"Aruba",1996,0.875,54.771,0.083,7.169,35131.7,1.257,3.169,-0.244,"Latin America & Caribbean",1.87057602672232,2.66774256968909,4.69639136409833,1.05195842366959
"Bahamas, The",1996,0.297,20.749,0.284,11.505,34406.04,4.224,1.262,-0.761,"Latin America & Caribbean",1.05506747091717,3.13781229196928,3.72622541991672,2.1476558228609
"Barbados",1996,3.724,58.54,0.266,15.75,13759.22,3.966,2.386,-0.452,"Latin America & Caribbean",1.60403987454934,3.45099383624316,4.76293040540027,2.08643317978107
"Belize",1996,-0.803,28.18,0.222,13.8,7120.12,1.062,6.425,3.535,"Latin America & Caribbean",2.55934563531957,3.31912594469396,4.03207435536482,0.924541850178629
"Bolivia",1996,-4.504,120.026,7.717,8.656,5205.62,4.361,12.43,2.238,"Latin America & Caribbean",3.2148742445701,2.85471993646433,5.48087291967853,2.17874191327305
"Brazil",1996,-2.801,83.979,161.151,8.03,11564.75,2.209,15.757,-50.251,"Latin America & Caribbean",3.45143728941313,2.78018646987744,5.12374939482436,1.53337842103064
"Chile",1996,-3.798,14.584,14.585,6.5,13396.83,4.985,7.356,-0.872999999999999,"Latin America & Caribbean",2.6932519485841,2.5708146780957,3.37424555371152,2.30949234833567
"Colombia",1996,-3.997,23.286,37.019,7.8,9568.58,2.056,20.803,-0.0809999999999995,"Latin America & Caribbean",3.72882156868722,2.75135495425924,3.84146023597855,1.46840256562648
"Costa Rica",1996,-2.357,33.685,3.565,6.2,11148.62,1.35,17.512,-5.674,"Latin America & Caribbean",3.55684775388358,2.52413757020033,4.21042006877863,1.10857244179685
"Dominica",1996,-4.179,53.682,0.071,6.818,8604.43,3.105,1.701,0.408,"Latin America & Caribbean",1.30132733620544,2.61804854481251,4.6763116716933,1.85113757316685
"Dominican Republic",1996,-1.166,39.358,7.897,7.537,7761.73,5.978,5.399,-7.137,"Latin America & Caribbean",2.38782921672146,2.7173435491998,4.36600778840234,2.48815660820418
"Ecuador",1996,-0.238,69.536,11.798,9.046,7824.69,1.732,24.4,1.514,"Latin America & Caribbean",3.8881499626156,2.89851105529693,4.93504348420267,1.31693249286093
"El Salvador",1996,-1.763,28.548,5.797,7.7,6108.09,0.816,9.79,-0.24,"Latin America & Caribbean",2.97710689281445,2.73855765013714,4.04504067348736,0.745113457775224
"Grenada",1996,-2.232,43.869,0.101,6.2,8968.2,4.386,2.032,-0.995,"Latin America & Caribbean",1.45785540008929,2.52413757020033,4.47448498015507,2.1843143623291
"Guatemala",1996,-3.012,22.504,10.647,3.141,6067.66,2.8,11.054,2.64,"Latin America & Caribbean",3.09797926193045,1.86211596750331,3.8073335382344,1.75322890111027
"Guyana",1996,-2.124,9.122,0.73,5.843,7502.11,7.956,7.092,-5.13,"Latin America & Caribbean",2.65704844196601,2.4656350458487,2.90682722344221,2.77099992194876
"Haiti",1996,-0.8,32.94,7.984,5.5,2870.2,4.143,20.584,-9.616,"Latin America & Caribbean",3.7182507726568,2.40605912529802,4.18806523120801,2.12882404506685
"Honduras",1996,-3.717,64.643,5.875,4.37,3984.57,1.871,23.845,-5.587,"Latin America & Caribbean",3.86516113135522,2.18075148386741,4.86208682618791,1.38441044349309
"Jamaica",1996,-1.929,40.106,2.485,16,10217.03,0.236,26.405,6.495,"Latin America & Caribbean",3.96705893882921,3.46671103788472,4.38482851854703,0.233862442865287
"Mexico",1996,-0.58,42.537,94.006,5.45,16526.62,6.218,34.35,-0.710999999999999,"Latin America & Caribbean",4.22996101024387,2.39707527006837,4.44365960498238,2.52699970653577
"Nicaragua",1996,-19.144,68.37,4.549,15.953,3693.72,6.344,11.651,0.532999999999999,"Latin America & Caribbean",3.15037580444761,3.46377496077029,4.91813479034456,2.54681131795504
"Panama",1996,-1.928,65.034,2.804,14.317,13322.25,7.371,1.264,0.325,"Latin America & Caribbean",1.05630897226908,3.35581224971406,4.86811649512493,2.69527049503999
"Paraguay",1996,-0.707,16.791,4.874,8.2,9268.89,1.574,9.798,-3.589,"Latin America & Caribbean",2.97791949474552,2.80097879391921,3.51487575282384,1.23512233628748
"Peru",1996,-6.823,61.42,24.689,7.2,6366.95,2.799,11.549,0.417999999999999,"Latin America & Caribbean",3.1416151381372,2.67201622142785,4.81094895950685,1.75289251143679
"St. Kitts and Nevis",1996,-6.435,50.666,0.043,9.583,16738.76,5.897,2.048,-0.952,"Latin America & Caribbean",1.46489793621022,2.95584913284154,4.61849962883007,2.47470377077578
"St. Lucia",1996,0.241,23.924,0.154,17.167,12055.69,2.922,0.925,-4.938,"Latin America & Caribbean",0.827334164992045,3.53698334282523,3.86846582357453,1.79348778529059
"St. Vincent and the Grenadines",1996,-1.921,41.167,0.107,8,8382.99,1.06,4.413,2.022,"Latin America & Caribbean",2.19029879531445,2.77647228072372,4.41093162929148,0.923170094128803
"Suriname",1996,-5.145,11.77,0.443,10.936,12745.99,11.2,2.84,-21.322,"Latin America & Caribbean",1.76659779993373,3.0872911250349,3.16050086179206,3.11104801182267
"Trinidad and Tobago",1996,1.795,47.982,1.258,6.888,13487.42,7.134,3.286,-1.986,"Latin America & Caribbean",1.90520600292985,2.62815609007384,4.56408169182532,2.66289563801747
"Uruguay",1996,-15.248,66.981,3.248,11.9,14110.06,5.578,28.342,-13.906,"Latin America & Caribbean",4.03780306702603,3.17144633596124,4.89761189627788,2.41991726919045
"Venezuela, RB",1996,12.744,61.01,22.219,6.108,16895.47,-0.198,99.876,39.953,"Latin America & Caribbean",5.2971016582853,2.50938123380221,4.80425212317557,-0.196728572964561
"Antigua and Barbuda",1997,9.678,87.022,0.07,10.789,17159.33,5.471,0.362,-2.603,"Latin America & Caribbean",0.354526504633623,3.07381511072373,5.15934115194003,2.40085816416902
"Argentina",1997,-3.753,31.676,35.604,16.808,19376.36,8.111,2.906,0.396,"Latin America & Caribbean",1.78829433764607,3.51588589974677,4.14895554442212,2.79014693258074
"Aruba",1997,-2.8,51.068,0.086,6.126,36168.38,7.018,3.006,-0.163,"Latin America & Caribbean",1.82034212013124,2.51228530446903,4.62640110581513,2.6466631433582
"Bahamas, The",1997,-5.358,21.497,0.288,9.779,35506.75,4.946,0.561,-0.701,"Latin America & Caribbean",0.53509639395951,2.97598849147449,3.76160111645001,2.30179270614717
"Barbados",1997,-1.411,58.539,0.267,14.55,14357.28,4.74,7.711,5.325,"Latin America & Caribbean",2.73997333032487,3.37191699029961,4.76291332540938,2.26013019308494
"Belize",1997,-3.777,43.36,0.23,12.7,7119.06,3.588,1.026,-5.399,"Latin America & Caribbean",0.899639385002907,3.23629558572279,4.46281748356268,1.98961905926328
"Bolivia",1997,-6.984,52.576,7.871,9.85,5357.03,4.954,4.709,-7.721,"Latin America & Caribbean",2.25371085227323,2.983185455039,4.65549735105828,2.30337686487483
"Brazil",1997,-3.636,100.244,163.679,9,11772.63,3.395,6.926,-8.831,"Latin America & Caribbean",2.63360099763249,2.89344398588587,5.30077927209817,1.93646749043697
"Chile",1997,-4.146,12.78,14.783,6.108,14194.62,7.392,6.127,-1.229,"Latin America & Caribbean",2.51244639794098,2.50938123380221,3.2425557855195,2.69808969411162
"Colombia",1997,-4.511,25.263,37.505,7.9,9768.61,3.43,18.476,-2.327,"Latin America & Caribbean",3.6103513290427,2.76399185110002,3.922879540281,1.94631007227413
"Costa Rica",1997,-3.642,30.559,3.657,5.7,11463.63,5.476,13.248,-4.264,"Latin America & Caribbean",3.27841516861038,2.44122070725561,4.11307402260774,2.4017567822474
"Dominica",1997,2.01,47.745,0.071,9.7,8791.73,2.185,2.415,0.714,"Latin America & Caribbean",1.61519183099044,2.96791956894967,4.55913118100885,1.52343585446738
"Dominican Republic",1997,-0.814,13.848,8.023,7.187,8318.83,8.885,8.297,2.898,"Latin America & Caribbean",2.81265315812929,2.67022624678351,3.32258912116031,2.88066353678684
"Ecuador",1997,-1.767,42.588,11.987,7.828,8035.17,4.328,30.6,6.2,"Latin America & Caribbean",4.11441407398324,2.7549092822731,4.4448575124291,2.17133963004612
"El Salvador",1997,-0.956,27.791,5.843,8,6250.6,3.136,4.49,-5.3,"Latin America & Caribbean",2.20717610395901,2.77647228072372,4.01818294255441,1.86059803814881
"Grenada",1997,-25.722,41.428,0.102,12.2,9356.8,4.916,1.245,-0.787,"Latin America & Caribbean",1.0444657240832,3.19625857216558,4.41724979341684,2.29583010788176
"Guatemala",1997,-3.73,145.124,10.888,14.894,6176.64,4.1,9.235,-1.819,"Latin America & Caribbean",2.91906632849951,3.39523071032649,5.67074760002681,2.11868503933338
"Guyana",1997,-5.136,101.335,0.734,7.551,7922.67,6.185,3.556,-3.536,"Latin America & Caribbean",1.98099213393549,2.7191832369356,5.31160338527487,2.52174626320095
"Haiti",1997,-0.205,26.234,8.132,15.982,2893.94,2.705,11.606,-8.978,"Latin America & Caribbean",3.14652022727613,3.46558759914181,3.96056651666273,1.72078701044053
"Honduras",1997,-2.96,70.841,6.046,3.32,4049.98,4.598,20.2,-3.645,"Latin America & Caribbean",3.69944190768897,1.91505812057427,4.95363492217663,2.23038923149562
"Jamaica",1997,-3.955,50.452,2.509,16.5,9952.43,-1.641,9.658,-16.747,"Latin America & Caribbean",2.96360324675938,3.49742457284713,4.61426777154269,-1.27051504085181
"Mexico",1997,-1.464,39.12,95.438,3.73,17450.45,7.199,20.597,-13.753,"Latin America & Caribbean",3.71888138853188,2.02705849763059,4.35994434442995,2.67187864368317
"Nicaragua",1997,-19.152,86.405,4.669,14.274,3741.09,3.967,9.189,-2.462,"Latin America & Caribbean",2.91410199580956,3.35281164038488,5.15222620930594,2.08667764186521
"Panama",1997,-4.506,60.194,2.862,13.37,13898.83,6.48,1.255,-0.00900000000000012,"Latin America & Caribbean",1.05071268298212,3.2875561942691,4.7907888505326,2.56776895483546
"Paraguay",1997,-5.506,17.963,4.974,5,9468.88,4.243,6.95,-2.848,"Latin America & Caribbean",2.63702482960284,2.31243834127275,3.58223515535131,2.15202364277849
"Peru",1997,-5.983,32.425,25.145,8.6,6656.35,6.476,8.547,-3.002,"Latin America & Caribbean",2.84213234624007,2.848272578259,4.17231460857871,2.56715870846624
"St. Kitts and Nevis",1997,-7.782,67.222,0.044,13.549,17735.56,7.327,8.675,6.627,"Latin America & Caribbean",2.8568980847197,3.30081898914262,4.90120307532902,2.68933794003495
"St. Lucia",1997,-5.788,26.625,0.155,11.175,11857.71,-0.694,-0.006,-0.931,"Latin America & Caribbean",-0.00599996400058319,3.10882224801242,3.97535028189117,-0.647744247148858
"St. Vincent and the Grenadines",1997,-8.048,39.334,0.107,10.364,8685.77,3.741,0.499,-3.914,"Latin America & Caribbean",0.48031721903094,3.03380483525506,4.36539801223456,2.02990305592078
"Suriname",1997,-6.965,16.781,0.449,9.839,13457.58,7,6.081,3.241,"Latin America & Caribbean",2.50500946283327,2.98207380027614,3.51428107259009,2.64412076105863
"Trinidad and Tobago",1997,-10.513,46.531,1.26,10.932,14475.68,7.523,3.662,0.376,"Latin America & Caribbean",2.00929837283886,3.08692681415203,4.53338138399939,2.71550050028412
"Uruguay",1997,10.079,24.336,3.286,11.558,14715.55,5.496,19.819,-8.523,"Latin America & Caribbean",3.68042411526441,3.14239122128264,3.88552577456883,2.4053433315582
"Venezuela, RB",1997,4.356,55.787,22.676,6.95,17608.97,6.371,50.04,-49.836,"Latin America & Caribbean",4.60606969140167,2.63702482960284,4.71476836751857,2.55100669340008
"Antigua and Barbuda",1998,-2.552,102.609,0.072,12.442,17493.02,4.731,3.262,2.9,"Latin America & Caribbean",1.89819522666806,3.2158360805135,5.32409657273392,2.25827066305926
"Argentina",1998,-4.38,34.147,36.005,14.789,19898.28,3.85,0.925,-1.981,"Latin America & Caribbean",0.827334164992045,3.38817192942107,4.22403625106121,2.05767519167325
"Aruba",1998,-0.367,41.039,0.088,3.25,35991.15,1.989,1.865,-1.141,"Latin America & Caribbean",1.38157868552207,1.89467213542304,4.40781842008374,1.4387052752158
"Bahamas, The",1998,-10.086,20.793,0.293,7.743,36573.61,4.716,1.207,0.646,"Latin America & Caribbean",1.02044672283836,2.74408040758539,3.72834130803622,2.25516390866749
"Barbados",1998,-3.029,53.882,0.268,12.15,14838.45,3.74,-1.269,-8.98,"Latin America & Caribbean",-1.05940744591266,3.19216557328752,4.68002974962043,2.02964478246619
"Belize",1998,-4.647,75.761,0.239,14.3,7132.35,3.889,-0.847,-1.873,"Latin America & Caribbean",-0.768949922924532,3.35462703561114,5.02077438214529,2.06743348958506
"Bolivia",1998,-7.856,54.193,8.026,16.223,5517.51,5.029,7.674,2.965,"Latin America & Caribbean",2.73520357524995,3.48052571790338,4.68578404281957,2.31810990773792
"Brazil",1998,-4.049,91.44,166.23,10.15,11631.15,0.338,3.196,-3.73,"Latin America & Caribbean",1.87866980458824,3.01303875477329,5.20886009845675,0.33187422984386
"Chile",1998,-4.659,12.115,14.975,6.217,14598.29,4.181,5.106,-1.021,"Latin America & Caribbean",2.33301755180267,2.52684091096109,3.18929050728393,2.13770167186909
"Colombia",1998,-4.126,27.453,38.088,9.7,9673.9,0.57,18.65,0.173999999999999,"Latin America & Caribbean",3.61971131037903,2.96791956894967,4.0059541786275,0.542930505457726
"Costa Rica",1998,-3.584,40.691,3.747,5.6,11987.24,7.155,11.66,-1.588,"Latin America & Caribbean",3.1511451457536,2.42379204358752,4.39930507244535,2.66580658809976
"Dominica",1998,-3.135,56.274,0.071,9.567,9122.76,3.774,0.956,-1.459,"Latin America & Caribbean",0.849916183044655,2.95418715356542,4.72345873293292,2.03839012109678
"Dominican Republic",1998,-1.561,13.249,8.152,7.387,8736.93,6.714,4.832,-3.465,"Latin America & Caribbean",2.27894709984216,2.69741917026289,3.27849043475232,2.6028424706253
"Ecuador",1998,-7.982,0,12.168,10.163,8174.01,3.267,36.1,5.5,"Latin America & Caribbean",4.27963182473174,3.01431256404931,0,1.89965968633173
"El Salvador",1998,-0.829,25.652,5.885,7.3,6370.02,2.652,2.549,-1.941,"Latin America & Caribbean",1.66527712332749,2.68568016777615,3.93814843022984,1.70224917236465
"Grenada",1998,-12.408,40.271,0.102,12.8,10414.91,11.808,1.405,0.16,"Latin America & Caribbean",1.14088480492088,3.24411474972726,4.38893290599906,3.16371267413794
"Guatemala",1998,-5.629,143.895,11.134,12.4,6318.09,4.6,6.615,-2.62,"Latin America & Caribbean",2.5881518410174,3.21246561256992,5.66224312120786,2.23081417900093
"Guyana",1998,-6.088,108.037,0.737,13.525,7755.73,-1.707,4.568,1.012,"Latin America & Caribbean",2.22399375493817,3.29905088773141,5.37564235970936,-1.30436414823567
"Haiti",1998,0.243,24.012,8.281,6.895,2903.92,2.182,6.591,-5.015,"Latin America & Caribbean",2.58455810503751,2.62916130648229,3.87213419829053,1.52218668600886
"Honduras",1998,-2.014,67.421,6.22,4.02,4077.55,3.59,13.668,-6.532,"Latin America & Caribbean",3.30954006435716,2.09955188089442,4.90415871645917,1.99015586959229
"Jamaica",1998,-3.799,29.564,2.534,15.5,9736.23,-1.21,8.632,-1.026,"Latin America & Caribbean",2.85196183757231,3.43502616673848,4.07999049418014,-1.02235926963667
"Mexico",1998,-2.869,39.708,96.799,3.16,18269.22,6.185,15.917,-4.68,"Latin America & Caribbean",3.46152021734177,1.86786415579396,4.37485837806553,2.52174626320095
"Nicaragua",1998,-14.814,86.47,4.763,13.213,3803.37,3.712,13.046,3.857,"Latin America & Caribbean",3.2630944044845,3.27577728850495,5.15297814745317,2.02238684209396
"Panama",1998,-8.334,58.138,2.921,11.599,14617.15,7.332,0.628,-0.627,"Latin America & Caribbean",0.592685965213991,3.14591913745285,4.75604063107479,2.69001385295006
"Paraguay",1998,1.425,22.138,5.075,5.8,9285.82,0.068,11.554,4.604,"Latin America & Caribbean",3.14204636951978,2.45835522547041,3.79095248894923,0.0679477034124921
"Peru",1998,-6.193,78.678,25.593,6.9,6514.23,-0.392,7.255,-1.292,"Latin America & Caribbean",2.67955426936791,2.62987870645307,5.05855113812756,-0.382597301349285
"St. Kitts and Nevis",1998,-68.779,79.031,0.044,41.018,17684.18,1.024,3.684,-4.991,"Latin America & Caribbean",2.01507767831064,4.40730673270477,5.06302738498047,0.898242737237796
"St. Lucia",1998,-2.415,29.079,0.157,14,12490.55,6.286,3.202,3.208,"Latin America & Caribbean",1.88045996460818,3.33347758688399,4.06345896588121,2.53773980895751
"St. Vincent and the Grenadines",1998,-3.051,39.851,0.107,8,9061.81,4.459,2.105,1.606,"Latin America & Caribbean",1.48963042084203,2.77647228072372,4.37845206302449,2.20041472944753
"Suriname",1998,-11.543,21.644,0.455,10.626,13571.48,2.2,11.248,5.167,"Latin America & Caribbean",3.11530769544529,3.05865780717325,3.76840869403259,1.5296604950904
"Trinidad and Tobago",1998,-10.468,43.402,1.262,6.47,15628.68,8.125,5.603,1.941,"Latin America & Caribbean",2.42431927865452,2.56624264828621,4.46378539229812,2.79185855842556
"Uruguay",1998,0.951,42.366,3.312,10.125,15259.07,4.519,10.808,-9.011,"Latin America & Caribbean",3.07556711843256,3.01058457369202,4.43963259046682,2.21346111709668
"Venezuela, RB",1998,-4.826,30.655,23.13,3.498,17314.46,0.294,35.782,-14.258,"Latin America & Caribbean",4.27078735593976,1.96517088420912,4.11620888981288,0.289921368557428
"Antigua and Barbuda",1999,-14.703,104.603,0.074,15.751,17703.96,3.709,1.135,-2.127,"Latin America & Caribbean",0.973686808189119,3.45105719871293,5.34334225987094,2.0216061797652
"Argentina",1999,-3.815,38.917,36.399,16.061,19016.96,-3.385,-1.167,-2.092,"Latin America & Caribbean",-0.994674406411965,3.47050890634378,4.35474338025468,-1.93363816744459
"Aruba",1999,-25.271,39.288,0.09,4.793,35993.13,1.371,2.274,0.409,"Latin America & Caribbean",1.55986210040842,2.27101264898443,4.36422823458597,1.12100974913821
"Bahamas, The",1999,1.358,19.759,0.298,7.796,38556.83,7.144,1.119,-0.0880000000000001,"Latin America & Caribbean",0.963067503082377,2.75084616863661,3.6773959893297,2.66428285137011
"Barbados",1999,-4.586,53.771,0.269,10.35,14832.99,0.326,1.56,2.829,"Latin America & Caribbean",1.22759095838141,3.03245934936335,4.6779679234115,0.320485526188217
"Belize",1999,-6.521,31.593,0.243,12.8,7626.63,8.972,-1.207,-0.36,"Latin America & Caribbean",-1.02044672283836,3.24411474972726,4.14633313505015,2.89034714221045
"Bolivia",1999,-5.907,105.495,8.183,3.1,5435.12,0.427,2.161,-5.513,"Latin America & Caribbean",1.51340257989118,1.84960367947318,5.35183320167074,0.414985993508776
"Brazil",1999,-4.467,24.015,168.079,11.13,11557.08,0.468,4.859,1.663,"Latin America & Caribbean",2.28440429004449,3.10480339633041,3.87225901983436,0.452408615163225
"Chile",1999,0.256,13.277,15.162,10.008,14378.35,-0.274,3.333,-1.773,"Latin America & Caribbean",1.91880068507605,2.99901866495637,3.28059559651976,-0.270682431982001
"Colombia",1999,0.65,33.982,38.573,13.1,9150.49,-4.204,10.876,-7.774,"Latin America & Caribbean",3.08181253520109,3.26721302923313,4.21919457509612,-2.14303797307633
"Costa Rica",1999,-4.865,38.984,3.838,6.022,12197.34,4.215,10.045,-1.615,"Latin America & Caribbean",3.00269067203577,2.49539019390806,4.35646294602142,2.14558035768805
"Dominica",1999,-6.211,61.819,0.071,14,9154.37,0.355,1.236,0.28,"Latin America & Caribbean",1.03881732603266,3.33347758688399,4.81742335253847,0.347937156400247
"Dominican Republic",1999,-1.939,15.977,8.276,6.287,9117.25,5.94,6.471,1.639,"Latin America & Caribbean",2.56639538258655,2.53789690485428,3.46527530914485,2.48186761753991
"Ecuador",1999,4.86,74.498,12.347,13.107,7673.7,-4.739,52.2,16.1,"Latin America & Caribbean",4.64832141133076,3.26774568879619,5.00396450233879,-2.25992374563418
"El Salvador",1999,-2.121,27.995,5.924,6.4,6465.24,2.164,0.513,-2.036,"Latin America & Caribbean",0.492809044135609,2.55549355317483,4.02549194230195,1.51466175045418
"Grenada",1999,-4.848,34.484,0.102,8.043,11097.83,6.981,0.574,-0.831,"Latin America & Caribbean",0.546402622574852,2.78179171027967,4.23385279750335,2.64143017528744
"Guatemala",1999,-5.889,27.159,11.387,4.1,6405.89,3.7,5.211,-1.404,"Latin America & Caribbean",2.35300092509663,2.11868503933338,3.99519442344835,2.01926065615496
"Guyana",1999,-1.373,97.104,0.74,4.02,7954.9,2.986,7.533,2.965,"Latin America & Caribbean",2.71681730730497,2.09955188089442,5.26895626202009,1.81400994875734
"Haiti",1999,-0.611,24.146,8.43,7.172,2930.19,2.71,2.794,-3.797,"Latin America & Caribbean",1.75120896287688,2.66815694038225,3.87769443483976,1.72251935027844
"Honduras",1999,-3.76,75.758,6.397,3.85,3935.72,-0.736,11.664,-2.004,"Latin America & Caribbean",3.15148688602121,2.05767519167325,5.02073478660034,-0.68190953125817
"Jamaica",1999,-2.434,82.748,2.559,15.7,9737.76,0.981,5.951,-2.681,"Latin America & Caribbean",2.48369212962625,3.44782059328739,5.10898353444801,0.867874541180563
"Mexico",1999,-2.218,41.667,98.085,2.5,18526.37,2.755,16.566,0.648999999999999,"Latin America & Caribbean",3.50140931174651,1.6472311463711,4.42300059576511,1.73798493118627
"Nicaragua",1999,-19.119,99.826,4.859,10.683,3991.2,7.036,11.212,-1.834,"Latin America & Caribbean",3.11211462829461,3.06398426250838,5.29660093727333,2.64919914264846
"Panama",1999,-9.071,55.431,2.98,9.532,14880.9,3.878,1.3,0.672,"Latin America & Caribbean",1.0784510589549,2.95054196783984,4.70836753910173,2.06469047144962
"Paraguay",1999,1.57,32.015,5.179,6.8,8975.79,-1.366,6.751,-4.803,"Latin America & Caribbean",2.60827857454265,2.61543304000393,4.15959554624352,-1.11805977611431
"Peru",1999,-2.833,80.493,26.014,9.4,6504.61,1.495,3.469,-3.786,"Latin America & Caribbean",1.95716906421982,2.93667427161666,5.08135598791748,1.19198651228042
"St. Kitts and Nevis",1999,-11.543,89.185,0.045,12.003,18137.51,3.943,3.351,-0.333,"Latin America & Caribbean",1.92396064759222,3.18003454321726,5.18389147395651,2.08079450033372
"St. Lucia",1999,-33.1,28.795,0.158,3.1,12710.55,2.67,2.415,-0.787,"Latin America & Caribbean",1.61519183099044,1.84960367947318,4.05365031810676,1.70858120662903
"St. Vincent and the Grenadines",1999,-1.343,53.43,0.108,16.516,9241.22,2.107,1.013,-1.092,"Latin America & Caribbean",0.890536164953458,3.4983920265364,4.67160712791395,1.49048828952104
"Suriname",1999,-6.872,32.303,0.461,12,13271.16,-0.9,60.526,49.278,"Latin America & Caribbean",4.79628844103942,3.17978543769988,4.16854678173846,-0.808866935652782
"Trinidad and Tobago",1999,0.442,43.372,1.264,8.081,16853.09,8.025,3.414,-2.189,"Latin America & Caribbean",1.94182213875295,2.78646934254859,4.46309412450015,2.77956838820906
"Uruguay",1999,-13.769,24.125,3.336,11.2,14857.65,-1.939,5.66,-5.148,"Latin America & Caribbean",2.43428509408316,3.11104801182267,3.87682509302239,-1.41601782996577
"Venezuela, RB",1999,2.166,29.564,23.593,14.525,15961.48,-5.97,23.57,-12.212,"Latin America & Caribbean",3.85357160268091,3.3702013536052,4.07999049418014,-2.48683584783857
"Antigua and Barbuda",2000,1.548,105.132,0.076,7.75,18413.01,6.203,-0.162,-1.297,"Latin America & Caribbean",-0.161299651848619,2.74497660511198,5.3483865020958,2.52461515491014
